"ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","yearly","yearly_lower","yearly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat","State"
2019-01-01,-485.841233640123,912.161358370741,912.161358370741,912.161358370741,912.161358370741,912.161358370741,912.161358370741,0,0,0,176.17776367132,647.68325777481,-485.841233640123,-485.841233640123,426.320124730618,"Puerto Rico"
2020-01-01,-543.756461896503,826.843529420351,826.843529420351,826.843529420351,826.843529420351,826.843529420351,826.843529420351,0,0,0,48.6590649728524,512.962795724242,-543.756461896503,-543.756461896503,283.087067523848,"Puerto Rico"
2021-01-01,-601.83036201041,1063.98521693631,1063.98521693631,1063.98521693631,1063.98521693631,1063.98521693631,1063.98521693631,0,0,0,222.955020522767,699.366073378427,-601.83036201041,-601.83036201041,462.154854925895,"Puerto Rico"
2022-01-01,-659.745590219362,991.240754384904,991.240754384904,991.240754384904,991.240754384904,991.240754384904,991.240754384904,0,0,0,86.8542792417362,553.772992255747,-659.745590219362,-659.745590219362,331.495164165542,"Puerto Rico"
2023-01-01,-717.660818387467,912.161358370928,912.161358370928,912.161358370928,912.161358370928,912.161358370928,912.161358370928,0,0,0,-44.6306911609827,438.246963948824,-717.660818387467,-717.660818387467,194.500539983461,"Puerto Rico"
2024-01-01,-775.576046555573,826.8435294201,826.8435294201,826.8435294201,826.8435294201,826.8435294201,826.8435294201,0,0,0,-185.571204129846,286.753202843049,-775.576046555573,-775.576046555573,51.2674828645276,"Puerto Rico"
2025-01-01,-833.649946581672,1063.98521693641,1063.98521693641,1063.98521693641,1063.98521693641,1063.98521693641,1063.98521693641,0,0,0,-2.03929317983602,468.205638686713,-833.649947297108,-833.649946039994,230.335270354741,"Puerto Rico"
2026-01-01,-891.565174749777,991.240754384838,991.240754384838,991.240754384838,991.240754384838,991.240754384838,991.240754384838,0,0,0,-132.742017695684,344.611722824982,-891.565177403214,-891.565172502968,99.6755796350608,"Puerto Rico"
2027-01-01,-949.480402917883,912.161358370642,912.161358370642,912.161358370642,912.161358370642,912.161358370642,912.161358370642,0,0,0,-271.124831356156,185.88338912927,-949.48040813658,-949.480398497425,-37.3190445472408,"Puerto Rico"
2028-01-01,-1007.39563108599,826.843529420406,826.843529420406,826.843529420406,826.843529420406,826.843529420406,826.843529420406,0,0,0,-428.578941811057,35.2177847245772,-1007.39563949023,-1007.3956240636,-180.552101665582,"Puerto Rico"
2029-01-01,-1065.46953111209,1063.98521693628,1063.98521693628,1063.98521693628,1063.98521693628,1063.98521693628,1063.98521693628,0,0,0,-221.485760421119,236.602769706994,-1065.46954288521,-1065.46952131099,-1.48431417580605,"Puerto Rico"
2015-01-01,80.167788515052,-289.665039979232,-289.665039979232,-289.665039979232,-289.665039979232,-289.665039979232,-289.665039979232,0,0,0,-846.173590755117,351.281364578637,80.167788515052,80.167788515052,-209.49725146418,"Rhode Island"
2016-01-01,259.854438215673,-278.396067430097,-278.396067430097,-278.396067430097,-278.396067430097,-278.396067430097,-278.396067430097,0,0,0,-597.179255290927,603.695782115362,259.854438215673,259.854438215673,-18.5416292144232,"Rhode Island"
2017-01-01,440.03338007739,-306.271795601011,-306.271795601011,-306.271795601011,-306.271795601011,-306.271795601011,-306.271795601011,0,0,0,-502.498218405805,729.338578071406,440.03338007739,440.03338007739,133.761584476379,"Rhode Island"
2018-01-01,619.720029726925,-298.960465495368,-298.960465495368,-298.960465495368,-298.960465495368,-298.960465495368,-298.960465495368,0,0,0,-259.576951890502,925.472811001372,619.720029726925,619.720029726925,320.759564231557,"Rhode Island"
2019-01-01,799.406679388343,-289.665039979227,-289.665039979227,-289.665039979227,-289.665039979227,-289.665039979227,-289.665039979227,0,0,0,-56.1896687207947,1092.77147822745,799.406679388343,799.406679388343,509.741639409117,"Rhode Island"
2020-01-01,979.093329085455,-278.396067430117,-278.396067430117,-278.396067430117,-278.396067430117,-278.396067430117,-278.396067430117,0,0,0,97.8211776447912,1286.63598813028,979.093329085455,979.093329085455,700.697261655338,"Rhode Island"
2021-01-01,1159.27227102837,-306.271795601006,-306.271795601006,-306.271795601006,-306.271795601006,-306.271795601006,-306.271795601006,0,0,0,255.060591925339,1512.61038098299,1159.27227102837,1159.27227102837,853.000475427359,"Rhode Island"
2022-01-01,1338.95892083056,-298.960465495358,-298.960465495358,-298.960465495358,-298.960465495358,-298.960465495358,-298.960465495358,0,0,0,430.133753877126,1681.94730261963,1338.95892083056,1338.95892083056,1039.9984553352,"Rhode Island"
2023-01-01,1518.64557062369,-289.665039979246,-289.665039979246,-289.665039979246,-289.665039979246,-289.665039979246,-289.665039979246,0,0,0,670.29081906105,1862.29634216806,1518.64557062369,1518.64557062369,1228.98053064444,"Rhode Island"
2024-01-01,1698.33222041681,-278.396067430082,-278.396067430082,-278.396067430082,-278.396067430082,-278.396067430082,-278.396067430082,0,0,0,819.27807848281,2032.28494373266,1698.33222041681,1698.33222041681,1419.93615298673,"Rhode Island"
2025-01-01,1878.51116240116,-306.271795601001,-306.271795601001,-306.271795601001,-306.271795601001,-306.271795601001,-306.271795601001,0,0,0,985.343405748351,2192.24566600989,1878.51116123014,1878.5111636953,1572.23936680016,"Rhode Island"
2026-01-01,2058.19781219429,-298.960465495352,-298.960465495352,-298.960465495352,-298.960465495352,-298.960465495352,-298.960465495352,0,0,0,1166.02251899049,2344.14837686886,2058.19780754902,2058.19781724175,1759.23734669893,"Rhode Island"
2027-01-01,2237.88446198741,-289.665039979214,-289.665039979214,-289.665039979214,-289.665039979214,-289.665039979214,-289.665039979214,0,0,0,1377.26190874823,2573.14855037613,2237.88445275694,2237.88447330756,1948.2194220082,"Rhode Island"
2028-01-01,2417.57111178054,-278.396067430124,-278.396067430124,-278.396067430124,-278.396067430124,-278.396067430124,-278.396067430124,0,0,0,1572.86251127503,2766.57545294242,2417.57109710136,2417.57112894403,2139.17504435042,"Rhode Island"
2029-01-01,2597.75005376488,-306.271795601003,-306.271795601003,-306.271795601003,-306.271795601003,-306.271795601003,-306.271795601003,0,0,0,1723.36119976018,2847.44833082259,2597.75003258915,2597.75007861924,2291.47825816388,"Rhode Island"
2015-01-01,-124.261518723487,461.737782562674,461.737782562674,461.737782562674,461.737782562674,461.737782562674,461.737782562674,0,0,0,40.031468342994,611.572202080383,-124.261518723487,-124.261518723487,337.476263839187,"South Carolina"
2016-01-01,-116.88229744336,491.342224161318,491.342224161318,491.342224161318,491.342224161318,491.342224161318,491.342224161318,0,0,0,74.8416471431263,672.971607732573,-116.88229744336,-116.88229744336,374.459926717957,"South Carolina"
2017-01-01,-109.482859388874,393.385322672484,393.385322672484,393.385322672484,393.385322672484,393.385322672484,393.385322672484,0,0,0,-2.36689764747309,577.091968742634,-109.482859388874,-109.482859388874,283.90246328361,"South Carolina"
2018-01-01,-102.103638113361,429.072111940185,429.072111940185,429.072111940185,429.072111940185,429.072111940185,429.072111940185,0,0,0,21.0661408828946,615.524611947724,-102.103638113361,-102.103638113361,326.968473826824,"South Carolina"
2019-01-01,-94.7244169740194,461.737782562696,461.737782562696,461.737782562696,461.737782562696,461.737782562696,461.737782562696,0,0,0,73.2067114184742,666.507853177145,-94.7244169740194,-94.7244169740194,367.013365588677,"South Carolina"
2020-01-01,-87.3451963855135,491.342224161276,491.342224161276,491.342224161276,491.342224161276,491.342224161276,491.342224161276,0,0,0,96.2254300269076,672.00162632774,-87.3451963855135,-87.3451963855135,403.997027775762,"South Carolina"
2021-01-01,-79.9457583242624,393.385322672562,393.385322672562,393.385322672562,393.385322672562,393.385322672562,393.385322672562,0,0,0,-5.18813751247072,609.430256569791,-79.9457583242624,-79.9457583242624,313.439564348299,"South Carolina"
2022-01-01,-72.5665367282056,429.072111940229,429.072111940229,429.072111940229,429.072111940229,429.072111940229,429.072111940229,0,0,0,78.3885998793015,660.34798086205,-72.5665367282056,-72.5665367282056,356.505575212024,"South Carolina"
2023-01-01,-65.1873146111251,461.737782562635,461.737782562635,461.737782562635,461.737782562635,461.737782562635,461.737782562635,0,0,0,80.8387926478272,695.741888129996,-65.1873146111251,-65.1873146111251,396.550467951509,"South Carolina"
2024-01-01,-57.8080924940446,491.342224161328,491.342224161328,491.342224161328,491.342224161328,491.342224161328,491.342224161328,0,0,0,162.462063052127,736.086350281174,-57.8080924940446,-57.8080924940446,433.534131667283,"South Carolina"
2025-01-01,-50.408653330068,393.385322672462,393.385322672462,393.385322672462,393.385322672462,393.385322672462,393.385322672462,0,0,0,37.3836943539862,648.402577383718,-50.4086541020055,-50.4086525497369,342.976669342394,"South Carolina"
2026-01-01,-43.0294312129875,429.072111940261,429.072111940261,429.072111940261,429.072111940261,429.072111940261,429.072111940261,0,0,0,90.5715501031964,692.508400568348,-43.0294339743325,-43.0294283562322,386.042680727273,"South Carolina"
2027-01-01,-35.6502090959071,461.737782562734,461.737782562734,461.737782562734,461.737782562734,461.737782562734,461.737782562734,0,0,0,116.400696103313,695.858539325972,-35.6502146878334,-35.6502031748426,426.087573466827,"South Carolina"
2028-01-01,-28.2709869788266,491.342224161252,491.342224161252,491.342224161252,491.342224161252,491.342224161252,491.342224161252,0,0,0,166.344182378188,764.406301071386,-28.2709957239637,-28.2709773376954,463.071237182425,"South Carolina"
2029-01-01,-20.87154781485,393.385322672572,393.385322672572,393.385322672572,393.385322672572,393.385322672572,393.385322672572,0,0,0,64.975182512901,672.879210693882,-20.8715609888273,-20.8715343393422,372.513774857722,"South Carolina"
2015-01-01,117.920866102666,491.456994131434,491.456994131434,491.456994131434,491.456994131434,491.456994131434,491.456994131434,0,0,0,193.584623174009,1025.61429278341,117.920866102666,117.920866102666,609.3778602341,"South Dakota"
2016-01-01,123.815046588359,357.917614722449,357.917614722449,357.917614722449,357.917614722449,357.917614722449,357.917614722449,0,0,0,59.7438542607663,877.026487333291,123.815046588359,123.815046588359,481.732661310808,"South Dakota"
2017-01-01,129.725498599088,763.74117280307,763.74117280307,763.74117280307,763.74117280307,763.74117280307,763.74117280307,0,0,0,480.311430683759,1328.10606992522,129.725498599088,129.725498599088,893.466671402158,"South Dakota"
2018-01-01,135.619841229513,626.786278978983,626.786278978983,626.786278978983,626.786278978983,626.786278978983,626.786278978983,0,0,0,318.722794571659,1214.71121906764,135.619841229513,135.619841229513,762.406120208495,"South Dakota"
2019-01-01,141.513959239452,491.456994131334,491.456994131334,491.456994131334,491.456994131334,491.456994131334,491.456994131334,0,0,0,223.74801279169,1033.56784058175,141.513959239452,141.513959239452,632.970953370786,"South Dakota"
2020-01-01,147.408246178021,357.917614722655,357.917614722655,357.917614722655,357.917614722655,357.917614722655,357.917614722655,0,0,0,93.5690103130273,935.931728846868,147.408246178021,147.408246178021,505.325860900676,"South Dakota"
2021-01-01,153.318516004466,763.74117280281,763.74117280281,763.74117280281,763.74117280281,763.74117280281,763.74117280281,0,0,0,506.621835877295,1331.21552469312,153.318516004466,153.318516004466,917.059688807275,"South Dakota"
2022-01-01,159.212733109104,626.786278978809,626.786278978809,626.786278978809,626.786278978809,626.786278978809,626.786278978809,0,0,0,388.951393413085,1250.84270487262,159.212733109104,159.212733109104,785.999012087913,"South Dakota"
2023-01-01,165.106965798753,491.456994131607,491.456994131607,491.456994131607,491.456994131607,491.456994131607,491.456994131607,0,0,0,260.136570564805,1098.06564889201,165.106965798753,165.106965798753,656.563959930361,"South Dakota"
2024-01-01,171.001198488402,357.917614722352,357.917614722352,357.917614722352,357.917614722352,357.917614722352,357.917614722352,0,0,0,76.6612595684405,973.613011270956,171.001198488402,171.001198488402,528.918813210754,"South Dakota"
